,budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,date,revenue,runtime,title,vote_average,vote_count,actor,director
13,255000000,Action|Adventure|Western,57201,texas|horse|survivor|texas ranger|partner|outlaw|escape|lawyer|train|lone ranger|comanche|the lone ranger|tonto,en,49.046956,Walt Disney Pictures|Jerry Bruckheimer Films|Infinitum Nihil|Silver Bullet Productions (II)|Blind Wink Productions|Classic Media,United States of America,2013-07-03,89289910,149.0,The Lone Ranger,5.9,2311,Johnny Depp|Armie Hammer|William Fichtner|Helena Bonham Carter|James Badge Dale|Tom Wilkinson|Ruth Wilson|Barry Pepper|James Frain|Mason Cook|Matt O'Leary|Leon Rippy|Harry Treadaway|Damon Herriman|W. Earl Brown|Gil Birmingham|Saginaw Grant|Stephen Brodie|Matthew Page|Nick W. Nicholson|Bryant Prince|JD Cullum|Joaquín Cosio|Timothy V. Murphy|Damon Carney|Kevin Wiggins|Chad Brummett|Robert Baker|Lew Temple|Stephen Root|Randy Oglesby|Brad Greenquist|Rance Howard|Leonard Earl Howze|Travis Hammer|Steve Corona|Jack Axelrod|Christopher Hagen|Freda Foh Shen|Margaret Bowman|Luz P. Mendez|Laina Loucks|Devon J. Adams|Desirae Anslover|Charlotte Cormier|Megan Pribyl|Briana Van Schuyver|Julie Stracener|Chad Randall|Jason E. Hill|Beth Bailey|Joanne Camp|Bob Rumnock|Tait Fletcher|Alex Knight|Argos MacCallum|Pokey Lafarge|Joey Glynn|Adam Hoskins|Ryan Koenig,George Lucas
14,225000000,Action|Adventure|Fantasy|Science Fiction,49521,saving the world|dc comics|superhero|based on comic book|superhuman|alien invasion|reboot|super powers|dc extended universe,en,99.398009,Legendary Pictures|Warner Bros.|DC Entertainment|Syncopy|Cruel and Unusual Films,United Kingdom|United States of America,2013-06-12,662845518,143.0,Man of Steel,6.5,6359,Henry Cavill|Amy Adams|Michael Shannon|Kevin Costner|Diane Lane|Russell Crowe|Laurence Fishburne|Antje Traue|Christopher Meloni|Jadin Gould|Tahmoh Penikett|Ayelet Zurer|Richard Schiff|Dylan Sprayberry|Michael Kelly|Carla Gugino|Richard Cetrone|Mackenzie Gray|Julian Richings|Mary Black|Samantha Jo|Rebecca Buller|Christina Wren|David Lewis|Doug Abrahams|Brad Kelly|Alessandro Juliani|Jack Foley|Robert Gerdisch|Harry Lennix|Jacqueline Scislowski|Sean Campbell|Raj Lal,Roger Spottiswoode
15,225000000,Adventure|Family|Fantasy,2454,based on novel|fictional place|brother sister relationship|lion|human being|wretch|leap in time|matter of life and death|faith|uncle|narnia|fantasy world,en,53.978602,Walt Disney|Walden Media|Stillking Films|Ozumi Films|Propeler|Silverbell Films|Revolution Sun Studios,Czech Republic|Poland|Slovenia|United States of America,2008-05-15,419651413,150.0,The Chronicles of Narnia: Prince Caspian,6.3,1630,Ben Barnes|William Moseley|Anna Popplewell|Skandar Keynes|Georgie Henley|Sergio Castellitto|Alicia Borrachero|Peter Dinklage|Warwick Davis|Vincent Grass|Pierfrancesco Favino|Damián Alcázar|Simón Andreu|Predrag Bjelac|Shane Rangi|Cornell John|Liam Neeson|Ken Stott|Tilda Swinton|Eddie Izzard|Klára Issová,Michel Gondry
16,220000000,Science Fiction|Action|Adventure,24428,new york|shield|marvel comic|superhero|based on comic book|alien invasion|superhero team|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe,en,144.448633,Paramount Pictures|Marvel Studios,United States of America,2012-04-25,1519557910,143.0,The Avengers,7.4,11776,Robert Downey Jr.|Chris Evans|Mark Ruffalo|Chris Hemsworth|Scarlett Johansson|Jeremy Renner|Tom Hiddleston|Clark Gregg|Cobie Smulders|Stellan Skarsgård|Samuel L. Jackson|Gwyneth Paltrow|Paul Bettany|Jenny Agutter|Walter Perez|Powers Boothe|Stan Lee|Arthur Darbinyan|Donald Li|Ashley Johnson|Harry Dean Stanton|Alicia Sixtos|Dieter Riesle|Jamie McShane|Jeff Wolfe|Jerzy Skolimowski|Maximiliano Hernández|Alexis Denisof|James Eckhouse|Enver Gjokaj|Damion Poitier|Tina Benko|Kirill Nikiforov|M'laah Kaur Singh|Rashmi Rustagi|Warren Kole|Jesse Garcia|Kenneth Tigar|Josh Cowdery|Katsumi Komatsu|Yumiko Komatsu|Momoko Komatsu|Robert Clohessy|Fernanda Toker|Andrea Vecchio|Robin Swoboda|Brent McGee|Michael Zhang|William-Christopher Stephens|Kelley Robins|Romy Rosemont|Pat Kiernan|Thomas Roberts|Jillian Morgese|Catherine Anderson|Ricardo Andres|Logan Bennett|Mayank Bhatter|Sharita Bone|Jason Botsford|Mary Kate Campbell|Gene N. Chavez|Layla Cushman|Robert Dean|Rick Dremann|Jeffrey Feingold|Lou Ferrigno|Rod Fielder|Eric Frank|Israel Hall|Carmen Dee Harris|Alexander Christopher Jones|Mike Karban|Demoine Kinney|Andrew Knode|Annette Lawless|Kimberly J. Mahoney|Todd Manes|Jorge Mardel|Tiffany Sander McKenzie|Michael McMillan|Sean Meehan|Joti Nagra|Holly Neelie|Caleb Daniel Noal|Joseph O'Brien|Jeremy Orr|Nate Paige|Martin Palmer|Maria Perossa|Caleb Pieplow|Alexander Daniel Pimentel|Frank Powers|Jaime Powers|Brent Reichert|Kelly Ruble|Gina Sarno|Robert B. Schneider IV|Jeff Seich|Christina Shaffer|Alonda Shevette|Douglas Slygh|Colin Strause|Robert P. Thitoff|George Thomas|Shane Thompson|Jerry Lee Tucker|Tai Urban|Chris Vaina|Sandra Weston|Seth Zielicke|Alex DeCourville|Debbie Scaletta|Andrea-Nichole Olivas|Tina Grimm,Raja Gosnell
17,380000000,Adventure|Action|Fantasy,1865,sea|captain|mutiny|sword|prime minister|sailing|silver|ship|duke|mermaid|pirate|soldier|battle|swashbuckler|aftercreditsstinger|3d,en,135.413856,Walt Disney Pictures|Jerry Bruckheimer Films|Moving Picture Company (MPC),United States of America,2011-05-14,1045713802,136.0,Pirates of the Caribbean: On Stranger Tides,6.4,4948,Johnny Depp|Penélope Cruz|Ian McShane|Kevin McNally|Geoffrey Rush|Sam Claflin|Astrid Bergès-Frisbey|Stephen Graham|Greg Ellis|Damian O'Hare|Óscar Jaenada|Richard Griffiths|Keith Richards|Gemma Ward|Judi Dench|Ian Mercer|Robbie Kay|Christopher Fairbank|Yuki Matsuzaki|Steve Evets|Bronson Webb|Derek Mears|Deobia Oparei|Sebastian Armesto|Anton Lesser|Roger Allam|Paul Bazely|Richard Thomson|Danny Le Boyer|Alan J. Utley-Moore|Luke Roberts|Emilia Jones|Sanya Hughes|LeJon|Siegfried Peters,Raja Gosnell
18,225000000,Action|Comedy|Science Fiction,41154,time travel|time machine|alien|fictional government agency|seeing the future|changing history,en,52.035179,Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions,United States of America,2012-05-23,624026776,106.0,Men in Black 3,6.2,4160,Will Smith|Tommy Lee Jones|Josh Brolin|Michael Stuhlbarg|Emma Thompson|Jemaine Clement|Nicole Scherzinger|Alice Eve|Bill Hader|Michael Chernus|David Rasche|Keone Young|Cayen Martin|Mike Colter|Mela Hudson|Will Arnett|Kelvin Davis|Dan Bittner,Zack Snyder
19,250000000,Action|Adventure|Fantasy,122917,corruption|elves|dwarves|orcs|middle-earth (tolkien)|hobbit|dragon|battle|unlikely friendship|epic battle|sword and sorcery,en,120.96574299999999,WingNut Films|New Line Cinema|Warner Bros. Pictures|3Foot7|Metro-Goldwyn-Mayer (MGM),New Zealand|United States of America,2014-12-10,956019788,144.0,The Hobbit: The Battle of the Five Armies,7.1,4760,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish|William Kircher|James Nesbitt|Stephen Hunter|Dean O'Gorman|Aidan Turner|John Callen|Peter Hambleton|Jed Brophy|Mark Hadlow|Adam Brown|Orlando Bloom|Evangeline Lilly|Lee Pace|Cate Blanchett|Hugo Weaving|Christopher Lee|Ian Holm|Mikael Persbrandt|Sylvester McCoy|Luke Evans|Stephen Fry|John Bell|Ryan Gage|Peggy Nesbitt|Mary Nesbitt|Manu Bennett|John Tui|Billy Connolly|Benedict Cumberbatch|Kelly Kilgour|Sarah Peirse|Nick Blake|Simon London|Conan Stevens|Allan Smith|Miranda Harcourt|Thomasin McKenzie,Zhang Yimou
20,215000000,Action|Adventure|Fantasy,1930,loss of father|vigilante|serum|marvel comic|scientific experiment|spider bite|masked vigilante|reboot|super powers|genetic engineering|social outcast|duringcreditsstinger,en,89.866276,Columbia Pictures|Laura Ziskin Productions|Marvel Entertainment,United States of America,2012-06-27,752215857,136.0,The Amazing Spider-Man,6.5,6586,Andrew Garfield|Emma Stone|Rhys Ifans|Denis Leary|Campbell Scott|Irrfan Khan|Martin Sheen|Sally Field|Max Charles|Chris Zylka|Embeth Davidtz|Leif Gantvoort|Hannah Marks|Kelsey Asbille|C. Thomas Howell|Stan Lee|Michael Massee|Michael Papajohn|Kari Coleman|Charlie DePew|Skyler Gisondo|Jacob Rodier|Jake Keiffer|Kevin McCorkle|Barbara Eve Harris|Danielle Burgio|Michael Barra|Andy Pessoa|Andy Gladbach|Ring Hendricks-Tellefsen|Tom Waite|Keith Campbell|Steve DeCastro|James Chen|Alexander Bedria|John Burke|Jill Flint|Mark Daugherty|Milton González|Vincent Laresca|Damien Lemon|Ty Upshaw|Tia Texada|Jay Caputo|Terry Bozeman|Jennifer Lyons|Amber Stevens|Zoey Deutch|Jody Cosgrove-Kao|Max Bogner|Ethan Cohn|Miles Elliot|Miranda LaDawn Hill|Amanda MacDonald|Maury Morgan|Amy Novondo|Kristin Quick,Carlos Saldanha
21,200000000,Action|Adventure,20662,robin hood|archer|knight|sherwood forest|bow and arrow|middle ages|medieval|king of england,en,37.668301,Imagine Entertainment|Universal Pictures|Scott Free Productions|Relativity Media,United Kingdom|United States of America,2010-05-12,310669540,140.0,Robin Hood,6.2,1398,Russell Crowe|Cate Blanchett|Max von Sydow|William Hurt|Mark Strong|Oscar Isaac|Danny Huston|Eileen Atkins|Mark Addy|Matthew Macfadyen|Kevin Durand|Scott Grimes|Alan Doyle|Douglas Hodge|Léa Seydoux|Jonathan Zaccaï|Robert Pugh|Gerard McSorley|Velibor Topic|Ciaran Flynn|Simon McBurney|Mark Lewis Jones|Bronson Webb|Denis Ménochet|Ruby Bentall|Jessica Raine|John Nicholas|Roy Holder|Denise Gough|Luke Evans|Arthur Darvill|Giannina Facio|Ralph Ineson|Jake Curran,Carlos Saldanha
22,250000000,Adventure|Fantasy,57158,elves|dwarves|orcs|hobbit|dragon|wizard|sword and sorcery,en,94.370564,WingNut Films|New Line Cinema|Warner Bros. Pictures|Metro-Goldwyn-Mayer (MGM),New Zealand|United States of America,2013-12-11,958400000,161.0,The Hobbit: The Desolation of Smaug,7.6,4524,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish|William Kircher|James Nesbitt|Stephen Hunter|Dean O'Gorman|Aidan Turner|Benedict Cumberbatch|Lee Pace|Luke Evans|Evangeline Lilly|Orlando Bloom|Mikael Persbrandt|Manu Bennett|Stephen Fry|John Bell|Sylvester McCoy|Terry Notary|Peter Hambleton|Cate Blanchett|Stephen Colbert|Jed Brophy|Sarah Peirse|Mary Nesbitt|Peggy Nesbitt|Mark Hadlow|John Callen|Adam Brown|Ben Mitchell,John Milius
23,180000000,Adventure|Fantasy,2268,england|compass|experiment|lordship|uncle|polar bear|orphan|animal|based on young adult novel,en,42.990906,New Line Cinema|Ingenious Film Partners|Depth of Field|Scholastic Productions,United Kingdom|United States of America,2007-12-04,372234864,113.0,The Golden Compass,5.8,1303,Dakota Blue Richards|Nicole Kidman|Daniel Craig|Sam Elliott|Eva Green|Freddie Highmore|Ian McKellen|Ben Walker|Ian McShane|Kristin Scott Thomas|Kathy Bates|Jim Carter|Tom Courtenay|Christopher Lee|Simon McBurney|Jack Shepherd|Magda Szubanski|Derek Jacobi|Clare Higgins|Charlie Rowe|Steven Loton|Michael Antoniou|Mark Mottram|Hattie Morahan|Jason Watkins|Sam Hoare|Brian Nickels|Thomas Arnold|Helen Soraya,Paul W.S. Anderson
24,207000000,Adventure|Drama|Action,254,film business|screenplay|show business|film making|film producer|exotic island|monster|indigenous|ship|dinosaur,en,61.226009999999995,WingNut Films|Universal Pictures|Big Primate Pictures|MFPV Film,New Zealand|United States of America|Germany,2005-12-14,550000000,187.0,King Kong,6.6,2337,Naomi Watts|Jack Black|Adrien Brody|Thomas Kretschmann|Colin Hanks|Andy Serkis|Evan Parke|Jamie Bell|Lobo Chan|John Sumner|Craig Hall|Kyle Chandler|William Johnson|David Pittu|Mark Hadlow|Geraldine Brophy|David Dennis|Pip Mushin|Jim Knobeloch|Ric Herbert|Lee Donahue|Tom Hobbs|Tiriel Mora|Jed Brophy|John Wraight|William Wallace|Frank Edwards|Crawford Thomson|Richard Kavanagh|Stephen Hall|Joe Folau|Chic Littlewood|Samuel Taylor,Jill Culton
25,200000000,Drama|Romance|Thriller,597,shipwreck|iceberg|ship|panic|titanic|ocean liner|epic|rich woman - poor man|love|disaster|tragic love|class differences|imax|star crossed lovers|steerage|salvage|rich snob|3d|1910s,en,100.025899,Paramount Pictures|Twentieth Century Fox Film Corporation|Lightstorm Entertainment,United States of America,1997-11-18,1845034188,194.0,Titanic,7.5,7562,Kate Winslet|Leonardo DiCaprio|Frances Fisher|Billy Zane|Kathy Bates|Gloria Stuart|Bill Paxton|Bernard Hill|David Warner|Victor Garber|Jonathan Hyde|Suzy Amis|Lewis Abernathy|Nicholas Cascone|Danny Nucci|Jason Barry|Lew Palter|Eric Braeden|Bernard Fox|Ewan Stewart|Ioan Gruffudd|Jonny Phillips|Edward Fletcher|Scott G. Anderson|Martin East|Gregory Cooke|Alexandrea Owens|Seth Adkins|Michael Ensign|Anatoly M. Sagalevitch|Martin Hub|Mark Lindsay Chapman|Richard Graham|Paul Brightwell|Ron Donachie|Charlotte Chatton|Fannie Brett|Jenette Goldstein|Camilla Overbye Roos|Linda Kerns|Amy Gaipa|Martin Jarvis|Rosalind Ayres|Rochelle Rose|Jonathan Evans-Jones|Brian Walsh|Rocky Taylor|Craig Kelly|Liam Tuohy|Simon Crane|James Lancaster|Elsa Raven|Reece P. Thompson III|Laramie Landis|Mark Rafael Truitt|John Walcutt|Terry Forrestal|Derek Lea|Richard Ashton|Sean Nepita|Brendan Connolly|David Cronnelly|Garth Wilton|Richard Fox|Nick Meaney|Kevin Owers|Mark Capri|Marc Cass|Paul Herbert|Emmett James|Chris Byrne|Oliver Page|James Garrett|Erik Holland|Erik Holland|Jari Kinnunen|Anders Falk|Barry Dennen|Vern Urich|Rebecca Klingler|Tricia O'Neil|Kathleen S. Dunn|Romeo Francis|Mandana Marino|Van Ling|Bjørn Olsen|Dan Pettersson|Shay Duffin|Greg Ellis|Diana Morgan|Kris Andersson|Bobbie Bates|Aaron James Cash|Anne Fletcher|Edmond Alan Forsyth|Andie Hicks|Scott Hislop|Stan Mazin|Lisa Ratzin|Julene Renee|Brian Baines|Ellie Bensinger|Alexandra Boyd|Mike Butters|James Cameron|Bruno Campolo|Chris Cragnotti|Kevyn Currie|Kevin De La Noy|Thomas Fiss|Griffin Howell|Sean Howse|Tony Kenny|Bret Aaron Knower|George Kosty III|George Kosty Jr.|Geoffrey C. Kosty|Gregory Charles Kosty|Sean Lawlor|John Leonhardt|Miguel A. Lomelin|Don Lynch|Johnny Martin|Ryan McClurkin|Meghan McLeod|Mike O'Neal|Julian Oros|Phil Parlapiano|Judy Prestininzi|Steven Quale|Olivia Rosewood|John Slade|Stephen Wolfe Smith|R. Gern Trowbridge|Francisco Váldez|Lucie Zolcerova,Tim Burton
26,250000000,Adventure|Action|Science Fiction,271110,civil war|war|marvel comic|sequel|superhero|based on comic book|imax|aftercreditsstinger|duringcreditsstinger|marvel cinematic universe|3d,en,198.37239499999998,Studio Babelsberg|Marvel Studios|Walt Disney Studios Motion Pictures|Vita-Ray Dutch Productions (III)|Deluxe Digital Studios,United States of America,2016-04-27,1153304495,147.0,Captain America: Civil War,7.1,7241,Chris Evans|Robert Downey Jr.|Scarlett Johansson|Sebastian Stan|Anthony Mackie|Don Cheadle|Jeremy Renner|Chadwick Boseman|Paul Bettany|Elizabeth Olsen|Paul Rudd|Emily VanCamp|Tom Holland|Frank Grillo|William Hurt|Daniel Brühl|John Slattery|Kerry Condon|Martin Freeman|Marisa Tomei|John Kani|Hope Davis|Gene Farber|Florence Kasumba|Alfre Woodard|Jim Rash|Stan Lee|Joe Russo|Damion Poitier|Michael A. Cook|Laughton Parchment|Jackson Spidell|Yi Long|Heidi Moneymaker|Aaron Toney|Cale Schultz|Ann Russo|Cornell John|Sven Hönig|Joshua Peck|Brent McGee|Be Satrazemis|Blair Jasin|Oli Bigalke|Rafael Banasik|David de Vries|John Curran|Katie Amess|Austin Sanders|Brett Gentile|Matthew Anderson|Andrew Botchwey|Chase Bradfield|Ernest Charles|Hendricks Coates|Ethan Condon|Shen Dynes|Nathaniel Ellis|Jariah Ferguson|Evan Ffrench|Justin Freeman|Ralphael Grand'Pierre|Julian Grimes|Aaron Hayes|Austin Hooper|Amiri Jones|Myles Joseph|Stephen Lewis|Jacob Ludwick|D'Mahrei McRae|Ashwin Mudaliar|Eli Ollinger|Parker Pape|Daniel Parada|Jonah Ruffin|Darryl Sampson|Cameron Sardone|Stanley Sellers|Miles Selles|Jacob Sung|Caden Wilkinson|Kim Scar|Jessica Walther-Gabory|Beniamino Brogi|Silvina Buchbauer|Henry Amadi|Ugochukwu Ani|Michael Anthony Rogers|Umar Khan|David Brown|Guy Fernandez|Sophia Russo|Amelia Morck|Julianna Guill|Surely Alvelo|Brian Schaeffer|Kevin LaRosa Jr.|Al Cerullo|Frédéric North|Ray Sahetapy,Chris Wedge
27,209000000,Thriller|Action|Adventure|Science Fiction,44833,fight|u.s. navy|mind reading|hong kong|soccer|scientist|fictional war|naval|armada|battleship|naval combat|jds myoko|lost communication|taser|buoy|communications expert|joint chiefs of staff|crash landing|jet fighter pilot|navy lieutenant|permission to marry|uss john paul jones|based on board game|aftercreditsstinger|mighty mo|uss missouri,en,64.928382,Universal Pictures|Hasbro|Bluegrass Films|Film 44,United States of America,2012-04-11,303025485,131.0,Battleship,5.5,2114,Taylor Kitsch|Alexander Skarsgård|Rihanna|Brooklyn Decker|Tadanobu Asano|Liam Neeson|Gregory D. Gadson|Hamish Linklater|Jesse Plemons|John Tui|Jerry Ferrara|David Jensen|Peter Berg|Adam Godley|Rico McClinton|Joji Yoshida|Stephen Bishop|Austin Naulty|James Rawlings|Dustin J. Reno|Rick Hoffman|Gary Grubbs|Rami Malek|Peter MacNicol|Louis Lombardi|Jordan Kirkwood|Doug Penty|Carson Aune|Josh Pence|Lloyd Pitts|Michelle Arthur|Natalia Castellanos|Leni Ito|Jackie Johnson|Kerry Cahill|Norman Vincent McLafferty|Dante Jimenez|Daven Arce|Ralph Richardson|Biunca Love|Kyle Russell Clements|Yutaka Takeuchi|John A Weaver|Dane Justman|Drew Rausch|Bill Stinchcomb,Adam Shankman
28,150000000,Action|Adventure|Science Fiction|Thriller,135397,monster|dna|tyrannosaurus rex|velociraptor|island|sequel|suspense|disaster|escape|dinosaur|amusement park|animal attack|theme park|jurassic park|3d|animal horror,en,418.708552,Universal Studios|Amblin Entertainment|Legendary Pictures|Fuji Television Network|Dentsu,United States of America,2015-06-09,1513528810,124.0,Jurassic World,6.5,8662,Chris Pratt|Bryce Dallas Howard|Irrfan Khan|Vincent D'Onofrio|Nick Robinson|Ty Simpkins|Jake Johnson|Omar Sy|BD Wong|Judy Greer|Lauren Lapkus|Brian Tee|Katie McGrath|Andy Buckley|Eric Edelstein|Jimmy Fallon|James DuMont|Matt Burke|Anna Talakkottur|Colin Trevorrow|Courtney J. Clark|Kelly Washington|Matthew Cardarople|Chad Randall|Yvonne Angulo|Chloe Perrin|Erika Erica|Tiffany Forest,Eric Brevig
29,200000000,Action|Adventure|Thriller,37724,spy|secret agent|sociopath|killer|art gallery|british secret service|istanbul turkey|imax|uzi|booby trap|impersonating a police officer|macao,en,93.004993,Columbia Pictures,United Kingdom|United States of America,2012-10-25,1108561013,143.0,Skyfall,6.9,7604,Daniel Craig|Judi Dench|Javier Bardem|Ralph Fiennes|Naomie Harris|Bérénice Marlohe|Albert Finney|Ben Whishaw|Rory Kinnear|Ola Rapace|Helen McCrory|Nicholas Woodeson|Bill Buckhurst|Elize du Toit|Ian Bonar|Tonia Sotiropoulou|Wolf Blitzer|Jens Hultén|Anthony O'Donnell|Jo Cameron Brown|Peter Basham|Ben Loyd-Holmes|Orion Lee|Yennis Cheung,Stephen Hopkins
30,200000000,Action|Adventure|Fantasy,558,dual identity|love of one's life|pizza boy|marvel comic|sequel|superhero|doctor|scientist|tentacle|death|super villain,en,35.149586,Columbia Pictures|Laura Ziskin Productions|Marvel Enterprises,United States of America,2004-06-25,783766341,127.0,Spider-Man 2,6.7,4321,Tobey Maguire|Kirsten Dunst|James Franco|Alfred Molina|Rosemary Harris|Donna Murphy|J.K. Simmons|Daniel Gillies|Dylan Baker|Willem Dafoe|Mageina Tovah|Bruce Campbell|Stan Lee|Scott Spiegel|Joel McHale|Hal Sparks|Donnell Rawlings|Emily Deschanel|Elizabeth Banks|Daniel Dae Kim|Aasif Mandvi|Joey Diaz|Vanessa Ferlito|Joy Bryant|John Landis|Phil LaMarr|Gregg Edelman|Ted Raimi|Cliff Robertson|Elya Baskin|Bill Nunn|Brent Briscoe|Christine Estabrook|John Paxton|Joanne Baron|Peter McRobbie|Louis Lombardi|Marc John Jefferies|Reed Diamond|Brendan Patrick Connor|Dan Callahan|Susie Park|Brianna Brown|Tom Carey|Dan Hicks|Timothy Patrick Quill|Tony Campisi|Molly Cheek|Kelly Connell|Roshon Fegan|Taylor Gilbert|Timothy Jerome|Elyse Dinh|Bill E. Rogers|Anne Betancourt|Tricia Peters|Tim Storms|Bill Calvert|Peter Allas|Chloe Dykstra|Julia Max|Calvin Dean|Frank Bonsangue|Andre M. Johnson|Peter Cincotti|Peyton List|Spencer List|Troy Metcalf|Scott Ross|Bonnie Somerville|Wesley Volcy|Lou Volpe|David Boston|Garrett Warren|Michael Arthur|Cindy Cheung,Henry Jaglom
31,200000000,Action|Adventure|Science Fiction,68721,terrorist|war on terror|tennessee|malibu|marvel comic|superhero|based on comic book|tony stark|iron man|aftercreditsstinger|marvel cinematic universe|mandarin|3d|war machine|iron patriot|extremis,en,77.68208,Marvel Studios,China|United States of America,2013-04-18,1215439994,130.0,Iron Man 3,6.8,8806,Robert Downey Jr.|Gwyneth Paltrow|Don Cheadle|Guy Pearce|Rebecca Hall|Jon Favreau|Ben Kingsley|James Badge Dale|Stephanie Szostak|Paul Bettany|William Sadler|Dale Dickey|Ty Simpkins|Miguel Ferrer|Wang Xue-qi|Shaun Toub|Matthew Sterling Nye|Pat Kiernan|Josh Elliott|Megan Henderson|Thomas Roberts|Bill Maher|Joan Rivers|George Kotsiopoulos|Bronte D'Esposito|Noah Visconti|Ashley Hamilton|Brooke Jayne Taylor|Kim Dean|Glenn Foster|Anthony Reynolds|Kendrick Cross|Tom Clark|Brian Schaeffer|John Eddins|Spencer Garrett|Rockey Dickey Jr.|Drew Michael Hershner|Sarah Burkhardt|Jan Broberg|Andrew Lauer|Nate Bynum|Andrew Lander|Tom Virtue|Roy McCrerey|Serdar Kalsin|Demetrois Hodges|Bobby Tisdale|Yvonne Zima|Stan Lee|Adam Pally|James Rackley|Cullen Moss|Jake Dewitt|Rebecca Mader|Kevin Arnold|Juan C. Bofill|David Buglione|Adam Lytle|Paul Andrew O'Connor|Phil Ortiz|Gwendalyn Barker|Steve Wilder|Luciana Faulhaber|Karina Florez|Mike Massa|Mark Kubr|Si-Fu Eric Oram|Naomi Parshin|Aurelia Riley|Johanna Yunda|Wesley Thompson|Jenna Ortega|T. C. Anyachonkeya|Chad Kurtz|Cal Johnson|Corey Hawkins|Linden Ashby|Sarah Farooqui|Sala Baker|Kial Butler|Nick Brandon|Dan Brown|Fernando Chien|Ilram Choi|Brycen Counts|Kiante Elam|Dane Farwell|Mark Fichera|Colin Follenweider|Aja Frary|Mark Ginther|Adrian Gonzalez|Dennis Keiffer|Samuel Le|Tara Macken|William Morts|Jade Quon|J. C. Robaina|Markos Rounthwaite|Philip J Silvera|Brian Simpson|Mark Aaron Wagner|Chris Gethard|Nick W. Nicholson|Mark Ruffalo|Bridger Zadina,Terry Gilliam
32,200000000,Family|Fantasy|Adventure,12155,based on novel|fictional place|queen|fantasy|alice in wonderland|fantasy world|3d,en,78.530105,"Walt Disney Pictures|Team Todd|Tim Burton Productions|Roth Films|Zanuck Company, The",United States of America,2010-03-03,1025491110,108.0,Alice in Wonderland,6.4,4645,Mia Wasikowska|Johnny Depp|Anne Hathaway|Helena Bonham Carter|Crispin Glover|Marton Csokas|Lindsay Duncan|Matt Lucas|Geraldine James|Tim Pigott-Smith|Leo Bill|Frances de la Tour|Michael Sheen|Alan Rickman|Christopher Lee|Stephen Fry|Timothy Spall|Paul Whitehouse|Barbara Windsor|Michael Gough|Imelda Staunton|Eleanor Tomlinson|Jemma Powell|Eleanor Gecks|Rebecca Crookshank|Holly Hawkins|Lucy Davenport|Joel Swetow|Jessica Oyelowo|Ethan Cohn|Chris Grabher|Bonnie Parker|Simone Sault|Dale Mercer|Cortney Palm,Lucile Hadzihalilovic
33,210000000,Adventure|Action|Science Fiction|Thriller,36668,mutant|marvel comic|based on comic book|superhuman|beast|cyclops|aftercreditsstinger,en,3.857526,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment|Major Studio Partners|Bad Hat Harry Productions|thinkfilm|Marvel Enterprises|X3 Canada Productions|X3US Productions|XM3 Service,Canada|United Kingdom|United States of America,2006-05-24,459359555,104.0,X-Men: The Last Stand,6.3,3525,Hugh Jackman|Halle Berry|Ian McKellen|Patrick Stewart|Famke Janssen|Anna Paquin|Kelsey Grammer|Shawn Ashmore|Aaron Stanford|Ellen Page|Rebecca Romijn|James Marsden|Vinnie Jones|Ben Foster|Daniel Cudmore|Dania Ramirez|Cameron Bright|Ken Leung|Eric Dane|Omahyra Mota|Meiling Melançon|Kea Wong|Shauna Kain|Michael Murphy|Shohreh Aghdashloo|Josef Sommer|Bill Duke|Haley Ramm|Cayden Boyd|Stan Lee|Alex Ferris|Olivia Williams,Luc Besson
34,200000000,Animation|Family,62211,monster|dormitory|games|animation|best friend|university|scary|aftercreditsstinger,en,89.186492,Walt Disney Pictures|Pixar Animation Studios,United States of America,2013-06-20,743559607,104.0,Monsters University,7.0,3528,Billy Crystal|John Goodman|Steve Buscemi|Helen Mirren|Noah Johnston|Peter Sohn|Joel Murray|Sean Hayes|Dave Foley|Charlie Day|Alfred Molina|Tyler Labine|Nathan Fillion|Aubrey Plaza|Bobby Moynihan|Julia Sweeney|Bonnie Hunt|John Krasinski|Bill Hader|Beth Behrs|Bob Peterson|John Ratzenberger|Frank Oz|Ava Acres,Paul W.S. Anderson
